fighter,Knockdown,Significant_Strike_Percent,Takedown_Percent,Submission_Attempt,Ground_Control,win_by,No_of_rounds,Weight Division,Significant_Strikes_Landed,Significant_Strikes_Attempted,Total_Strikes_Landed,Total_Strikes_Attempted,Takedowns_Landed,Takedowns_Attempted,Ground_Strikes_Landed,time_fought,Gender
Jason Brilz,-0.43976262958880546,0.13763835143423656,-0.5310315400480415,0.758044304146627,-0.19955408149131784,-0.1349800088805281,-0.31586698122621565,0.9821663684643652,-0.9559470493817104,-0.8925108311626087,-0.9338898137856334,-0.939050476801612,-0.04197245685480685,0.3885398665847934,-0.3200849053016834,-0.8646274033414697,0.35021973522625305
Jason Day,-0.43976262958880546,0.25989904557647714,-0.7500591176980219,-0.46013123491311975,-0.761699489105335,1.053953493998652,-0.31586698122621565,0.4560989510045979,-0.729645363593252,-0.8170762531203803,-0.6474274146789892,-0.8286803567849547,-0.6313436617532403,-0.7607695490058776,-0.5421121109929106,-1.2756918453021018,0.35021973522625305
Jason Dent,-0.43976262958880546,-0.6978097252044062,-0.7500591176980219,-0.05407272189320419,-0.7100738904469049,-0.1349800088805281,-0.31586698122621565,-0.33300217518505304,-0.6370674012252463,-0.5011939575685495,0.12149797239673939,-0.13249959975680795,-0.6313436617532403,-0.7607695490058776,-0.43109850814729694,-0.1579660592967873,0.35021973522625305
Jason Gilliam,-0.43976262958880546,-1.4925042371289692,-0.7500591176980219,-0.46013123491311975,-0.7530952226622634,-0.1349800088805281,-0.31586698122621565,-0.33300217518505304,-1.1153868734599426,-1.1306012181083915,-1.1901982761442098,-1.2616708276195339,-0.6313436617532403,-0.7607695490058776,-0.5421121109929106,-1.4682917018162407,0.35021973522625305
Jason Gonzalez,-0.43976262958880546,-0.4736651192769655,-0.7500591176980219,-0.05407272189320419,-0.754051252267049,-0.1349800088805281,-0.31586698122621565,-0.33300217518505304,-0.7913640051719225,-0.7887882863545448,-0.9489667821596672,-0.9432954814176373,-0.6313436617532403,-0.7607695490058776,-0.5051075767110395,-1.049375467144001,0.35021973522625305
Jason High,-0.43976262958880546,-0.8608239840607269,1.9163635667365206,1.9762198432063738,0.6608725628158515,0.26133115874586527,-0.31586698122621565,0.061548387909772434,-0.8530826467505929,-0.8076469308651019,-0.6926583198010912,-0.7692502921606007,0.9403128846425823,0.03490620024920219,-0.3940939738654257,-0.38428243745488816,0.35021973522625305
Jason Knight,0.9087553832903691,-1.166475719416328,-0.6453067979523791,-0.05407272189320419,0.16947334595597918,-0.9276023441333147,-0.31586698122621565,-0.5960358839149367,-0.36961995438434087,0.27201046736429024,-0.02927171134359957,0.3556759310860998,-0.43488659345376246,0.12331461683309992,-0.5051075767110395,0.7085023599370844,0.35021973522625305
Jason Lambert,-0.43976262958880546,-0.6978097252044063,0.20223469817145756,0.35198579112671147,-0.18616966702431745,0.6576423263722586,-0.31586698122621565,0.9821663684643652,-0.7913640051719225,-0.7982176086098232,-0.7906586142323113,-0.8456603752490558,-0.43488659345376246,-0.4955442992541843,0.27198764320825597,-1.005959672150406,0.35021973522625305
Jason MacDonald,-0.43976262958880546,-1.9611702313408907,-0.7500591176980219,-0.05407272189320419,-0.6412397589023313,0.6576423263722585,-0.31586698122621565,0.4560989510045979,-1.1308165338546103,-1.1188145652892934,-1.2128137287052605,-1.2574258230035085,-0.6313436617532403,-0.31872746608638886,-0.5421121109929106,-1.439193881767342,0.35021973522625305
Jason Miller,-0.43976262958880546,-0.6978097252044063,-0.511985663730652,0.35198579112671147,-0.2836846867124632,0.26133115874586527,0.8447185555078219,0.061548387909772434,-0.5753487596465758,-0.279604884569504,-0.5418886360607521,-0.30654478901384463,-0.23842952515428464,0.7421735329203843,-0.24607583673794098,0.629060692501996,0.35021973522625305
Jason Novelli,-0.43976262958880546,-1.217417675308928,-0.2786736788426295,-0.46013123491311975,-0.5179119398849704,-0.7294467603201181,-0.31586698122621565,-0.33300217518505304,-0.5907784200412434,-0.10516242284685112,-0.5795810569958368,-0.19192966438116194,-0.3366580593040236,-0.3629316743783377,-0.431098508147297,-0.005087036500192654,0.35021973522625305
Jason Reinhardt,-0.43976262958880546,0.6063043456461584,-0.6357838597936843,-0.46013123491311975,-0.616382989177902,0.26133115874586527,-0.31586698122621565,-0.33300217518505304,-1.1205300935914984,-1.147102532055129,-1.2203522128922775,-1.2871408553156856,-0.4348865934537625,-0.053502216334695506,-0.5421121109929106,-1.349591070823114,0.35021973522625305
Jason Saggo,-0.43976262958880546,-0.7385632899184865,0.20223469817145767,-0.46013123491311975,-0.2626520354071769,-0.5312911765069215,-0.31586698122621565,-0.33300217518505304,-0.1124589478065472,0.20129055044970123,-0.07450261646570126,0.18587574644508842,-0.23842952515428464,-0.23031904950249107,-0.02404863104671373,0.42676156263822423,0.35021973522625305
Jason Tan,-0.43976262958880546,-0.9423311134888871,-0.7500591176980219,-0.46013123491311975,-0.4548139859691114,1.053953493998652,-0.31586698122621565,0.061548387909772434,-1.0382385714866045,-1.0033053676621313,-0.9640437505337012,-1.0515430991262822,-0.6313436617532403,0.03490620024920221,-0.5421121109929106,-0.8156691664337988,0.35021973522625305
Jason Thacker,-0.43976262958880546,-0.7589400722755265,-0.7500591176980219,-0.46013123491311975,-0.7674356667340495,1.053953493998652,-0.31586698122621565,0.4560989510045979,-1.1308165338546101,-1.1518171931827683,-1.1901982761442096,-1.2744058414676096,-0.6313436617532403,-0.7607695490058776,-0.5421121109929106,-1.522330510478481,0.35021973522625305
Jason Von Flue,-0.43976262958880546,-1.3498667606296886,-0.5405544782067364,0.7580443041466269,0.16182510911769324,-0.1349800088805281,-0.31586698122621565,0.061548387909772434,-0.6987860428039167,-0.5954871801213348,-0.5946580253698707,-0.6164301259836904,-0.23842952515428464,0.21172303341699772,-0.5421121109929106,-0.2170854397135973,0.35021973522625305
Jason Witt,0.2344963768507818,0.8508257339306392,0.21175763633015252,-0.05407272189320419,0.47349076027784553,0.26133115874586516,-0.31586698122621565,0.061548387909772434,-0.6782131622776933,-0.6803510804188416,-0.6172734779309216,-0.6928402090721456,1.7261411578404937,1.4494408655915663,-0.3570894395835546,-0.5376233304109892,0.35021973522625305
Jason Young,-0.43976262958880546,0.8508257339306393,0.5069687192496911,-0.46013123491311975,0.3052295498355548,0.26133115874586527,-0.31586698122621565,-0.5960358839149367,-0.3593335141212291,-0.23717293442075058,0.061190098900603805,-0.04759950743630222,0.5473987480436266,0.034906200249202206,0.16097404036264232,-0.10161789983701526,0.35021973522625305
Javid Basharat,-0.43976262958880546,0.48404365150391787,-0.17868282817633416,-0.46013123491311975,-0.1555767196711737,0.26133115874586527,-0.31586698122621565,-0.8590695926448203,0.7104562732423926,0.5548901350226462,0.3476524980072479,0.38963596801430206,-0.04197245685480685,0.03490620024920221,0.3830012460538696,0.09698626875070593,0.35021973522625305
Javier Vazquez,-0.43976262958880546,-0.4532883369199254,0.9640697508670414,0.7580443041466269,0.6895534509594237,-0.1349800088805281,-0.31586698122621565,-0.5960358839149367,0.7516020342948395,1.082932181318244,1.1618087902050784,1.3235369835398647,1.13676995294206,0.5653566997525887,0.01295590323515745,0.7085023599370845,0.35021973522625305
Jay Cucciniello,-0.43976262958880546,-1.4925042371289692,-0.7500591176980219,-0.46013123491311975,-0.7674356667340495,-0.1349800088805281,-0.31586698122621565,-0.5960358839149367,-0.729645363593252,-0.2890342068247825,-0.850966487728447,-0.4720999690388307,-0.6313436617532403,-0.49554429925418436,-0.5421121109929106,0.7085023599370845,0.35021973522625305
Jay Hieron,-0.43976262958880546,-1.4925042371289692,-0.03583875579591219,0.758044304146627,0.07387038547740483,0.26133115874586527,-0.31586698122621565,0.061548387909772434,-0.729645363593252,-0.46347666854743536,-0.715273772362142,-0.53577503827921,1.1367699529420598,0.47694828316869115,-0.3940939738654257,-0.306688250657825,0.35021973522625305
Jay Perrin,-0.43976262958880546,0.09688478672015648,0.030821811314951358,-0.46013123491311975,0.11975980650712048,-0.1349800088805281,-0.31586698122621565,-0.8590695926448203,0.21670714061302862,0.13528529466275152,0.0008822254044682162,0.011830557188051741,0.35094167974414886,0.30013145000089547,-0.46810304242916817,0.028629485143769322,0.35021973522625305
Jay Silva,-0.43976262958880546,-0.6366793781332861,-0.7500591176980219,0.758044304146627,-0.4060564761250384,-0.1349800088805281,-0.31586698122621565,0.4560989510045979,-0.6370674012252463,-0.5011939575685495,-0.20642608973849785,-0.28744226824173086,-0.6313436617532403,-0.49554429925418436,-0.37559170672449016,0.7085023599370845,0.35021973522625305
Jean Matsumoto,-0.43976262958880546,0.21914548086239694,0.1641429455366785,0.1489565346167536,-0.1421923052041732,-0.1349800088805281,-0.31586698122621565,-0.8590695926448203,0.5047274679801576,0.4747408958527787,0.3024215928851462,0.38114595878225144,0.25271314559440994,0.6979693246284353,-0.4866053095701038,0.2914336059028701,0.35021973522625305
Jean Silva,0.9087553832903691,0.4025365220757576,-0.7500591176980219,0.758044304146627,-0.7196341864947624,0.26133115874586527,-0.31586698122621565,-0.33300217518505304,-0.15360470885899416,-0.2560315789313076,-0.5041962151256673,-0.4848349828869066,-0.6313436617532403,-0.7607695490058776,-0.24607583673794098,-0.4230795308534198,0.35021973522625305
Jeff Cox,-0.43976262958880546,-1.2479828488444884,0.6783816061061974,-0.46013123491311975,-0.5236481175136849,-0.1349800088805281,-0.31586698122621565,-0.33300217518505304,-1.1308165338546101,-1.1376732097998505,-1.2128137287052605,-1.2744058414676096,-0.3366580593040236,-0.49554429925418436,-0.5421121109929106,-1.4904614694725444,0.35021973522625305
Jeff Curran,-0.43976262958880546,-0.4940419016340056,-0.7500591176980219,0.3519857911267114,-0.6565362325789033,-0.1349800088805281,-0.31586698122621565,-0.33300217518505304,-0.32847419333189387,0.18714656706678337,-0.37604198394637917,0.07550562642843099,-0.6313436617532403,-0.14191063291859332,-0.3200849053016834,0.7085023599370844,0.35021973522625305
Jeff Hougland,-0.43976262958880546,0.11726156907719655,-0.42627922030239884,1.1641028171665428,-0.25309173935931945,-0.1349800088805281,-0.31586698122621565,-0.8590695926448203,-0.20503691017455292,-0.28431954569714324,0.30242159288514614,0.033055580268178154,-0.23842952515428464,0.5653566997525887,-0.20907130245606975,0.7085023599370844,0.35021973522625305
Jeff Hughes,-0.43976262958880546,-0.9423311134888873,-0.7500591176980219,-0.46013123491311975,-0.5360765023758995,-0.9276023441333149,-0.31586698122621565,2.560368620843667,-0.13303182833277072,-0.15230903412324379,-0.3911189523204131,-0.3277698120939711,-0.6313436617532403,-0.6723611324219799,-0.43109850814729694,0.0877488655605793,0.35021973522625305
Jeff Joslin,-0.43976262958880546,-0.7589400722755265,-0.7500591176980219,0.7580443041466269,-0.7674356667340495,-0.1349800088805281,-0.31586698122621565,0.061548387909772434,-0.606208080435911,-0.4304740406539605,0.6190379287398581,0.17738573721303783,-0.6313436617532403,-0.7607695490058776,-0.5421121109929106,0.7085023599370845,0.35021973522625305
Jeff Molina,1.5830143897299565,0.5859275632891182,-0.7500591176980219,-0.46013123491311975,-0.2645640946167484,-0.5312911765069215,-0.31586698122621565,-1.122103301374704,1.8419647021846848,1.4742490549123033,2.09658082939518,1.7819974820705955,-0.6313436617532403,-0.6723611324219799,0.9750737945638086,0.1967502232040728,0.35021973522625305
Jeff Monson,0.2344963768507818,-0.29027407806360483,0.2688952652823211,0.35198579112671147,0.6513122667679939,-0.5312911765069215,0.8447185555078219,2.560368620843667,-0.5239165583310171,-0.31732217359061804,0.468268244999519,0.2453058110694423,-0.04197245685480685,0.7421735329203843,0.1979785746445135,0.5810261959133379,0.35021973522625305
Jeff Newton,-0.43976262958880546,-1.5536345842000894,-0.7500591176980219,4.412570921325868,-0.7158100680756193,-0.1349800088805281,-0.31586698122621565,0.9821663684643652,-1.0999572130652748,-1.0528093095023436,-1.167582823583159,-1.1852607445310785,-0.6313436617532403,-0.7607695490058776,-0.5421121109929106,-0.607827594655951,0.35021973522625305
Jeka Saragih,0.23449637685078184,0.1580151337912767,0.20223469817145756,-0.46013123491311975,-0.6565362325789033,0.6576423263722586,-0.31586698122621565,-0.5960358839149367,-1.0588114520128278,-1.095241259651097,-1.1826597919571928,-1.2446908091554325,-0.43488659345376246,-0.5839527158380821,-0.43109850814729694,-1.5749837086622023,0.35021973522625305
Jenel Lausa,-0.43976262958880546,-0.7793168546325666,-0.2739122097632821,0.35198579112671147,-0.557109153681186,-0.1349800088805281,-0.31586698122621565,-1.122103301374704,-0.935374168855487,-0.8406495587585766,-0.8057355826063453,-0.8371703660170052,-0.4348865934537625,-0.5839527158380821,-0.24607583673794098,0.37965080636857884,0.35021973522625305
Jennifer Maia,-0.43976262958880546,-0.24952051334952471,-0.2739122097632821,-0.46013123491311975,-0.24735556173060502,-0.1349800088805281,-0.31586698122621565,-1.122103301374704,1.8728240229740198,2.1201576293988826,1.214578179514197,1.8117125143827721,-0.23842952515428464,-0.05350221633469554,-0.5421121109929106,0.7085023599370844,-2.855350225634682
Jens Pulver,-0.43976262958880546,-1.3294899782726486,0.20223469817145756,-0.46013123491311975,0.4734907602778457,-0.13498000888052816,0.8447185555078219,-0.33300217518505304,-0.7090724830670284,-0.6426337913977275,-0.2026568476449894,-0.416914909030502,-0.43488659345376246,-0.6723611324219799,0.012955903235157495,0.09883374938873117,0.35021973522625305
JeongYeong Lee,-0.43976262958880546,0.1580151337912767,-0.1215451992241654,-0.46013123491311975,-0.2454435025210335,0.26133115874586527,-0.31586698122621565,-0.5960358839149367,0.08298341719257595,-0.05330115044281914,0.14411342495779025,0.024565571036127592,-0.23842952515428464,-0.4955442992541843,0.0869649717988999,-0.06282080643848371,0.35021973522625305
Jeremiah Wells,-0.43976262958880546,-0.3106508604206449,0.8688403692800933,0.35198579112671147,1.7908995556726002,-1.7202246793861014,-0.31586698122621565,0.061548387909772434,-0.2770419920163351,-0.20417030652727566,0.023497677965519086,0.07550562642843102,1.333227021241538,0.7421735329203843,0.7530465888725816,0.5329916993246798,0.35021973522625305
Jeremy Horn,-0.43976262958880546,-1.3294899782726486,0.5164916574083859,0.3519857911267114,-0.3563429366761797,-0.1349800088805281,-0.31586698122621565,0.4560989510045979,-1.0176656909603807,-0.8406495587585766,-0.8886589086635318,-0.8668853983291821,-0.23842952515428464,-0.4071358826702866,-0.39409397386542583,-0.3731975536267364,0.35021973522625305
Jeremy Jackson,-0.43976262958880546,-0.9728962870244473,-0.17868282817633416,-0.46013123491311975,0.40848074715241506,-0.1349800088805281,-0.31586698122621565,0.061548387909772434,-0.9456606091185986,-0.8335775670671177,-0.22904154229954868,-0.4720999690388307,-0.04197245685480683,-0.09770642462664442,-0.09805769961045613,-0.26835302741879974,0.35021973522625305
Jeremy Kennedy,-0.43976262958880546,0.015377657291996213,0.6307669153127234,-0.46013123491311975,1.3778947664051586,0.26133115874586527,-0.31586698122621565,-0.5960358839149367,-0.18446402964832942,-0.2843195456971432,0.061190098900603784,-0.10702957206065622,2.511969431038405,1.5378492821754641,1.6411554116374905,0.42860904327624966,0.35021973522625305
Jeremy Kimball,0.23449637685078184,0.4636668691468779,-0.511985663730652,-0.46013123491311975,-0.6374156404831884,0.6576423263722586,-0.31586698122621565,0.9821663684643652,-0.9045148480661518,-0.9726600703324761,-1.0394285924038706,-1.1215856752906992,-0.4348865934537625,-0.3187274660863888,-0.20907130245606975,-1.3301925241238484,0.35021973522625305
Jeremy Larsen,0.2344963768507818,0.13763835143423664,-0.007269941319827833,-0.46013123491311975,-0.17660937097645998,1.053953493998652,-0.31586698122621565,-0.33300217518505304,-0.25646911149011165,-0.33618081810117517,-0.48911924675163343,-0.4975699967349824,-0.04197245685480681,0.03490620024920221,-0.3570894395835546,-0.7833382552683559,0.35021973522625305
Jeremy Stephens,-0.43976262958880546,-0.901577548774807,-0.7500591176980219,-0.46013123491311975,-0.7291944825426198,0.26133115874586527,-0.31586698122621565,-0.5960358839149367,-0.14331826859588248,-0.19474098427199715,-0.406195920694447,-0.3532398397901228,-0.6313436617532403,-0.7607695490058776,-0.5421121109929106,-0.4609528839329387,0.35021973522625305
Jerome Rivera,-0.43976262958880546,-0.4125347722058452,-0.7500591176980219,-0.46013123491311975,-0.6393276996927598,0.26133115874586527,-0.31586698122621565,-1.122103301374704,-0.7090724830670285,-0.35975412373937155,-0.5192731834997012,-0.31078979362986986,-0.6313436617532403,-0.23031904950249107,-0.5421121109929106,-0.817516647071824,0.35021973522625305
Jerrod Sanders,-0.43976262958880546,1.1768542516432803,-0.08345344658938621,0.758044304146627,0.6761690364924234,-0.1349800088805281,-0.31586698122621565,-0.33300217518505304,-0.9250877285923752,-1.0292360038641473,-0.6398889304919724,-0.8626403937131569,0.154484611444671,0.21172303341699775,-0.06105316532858496,-0.3085357312958504,0.35021973522625305
Jess Liaudin,-0.43976262958880546,0.239522263219437,0.7069504205822817,0.7580443041466269,0.6302796154627074,-0.5312911765069214,-0.31586698122621565,0.061548387909772434,-0.6370674012252463,-0.7086390471846772,-0.36096501557234534,-0.5994501075195893,0.9403128846425822,0.47694828316869115,-0.09805769961045614,-0.06374454675749634,0.35021973522625305
Jessamyn Duke,-0.43976262958880546,-0.12725981920728427,0.030821811314951337,0.758044304146627,-0.3639911735144657,0.26133115874586527,-0.31586698122621565,-0.8590695926448203,-0.07131318675410021,-0.03444250593226209,-0.20265684764498937,-0.13674460437283323,-0.04197245685480683,0.03490620024920221,-0.5051075767110395,0.010154678763516204,-2.855350225634682
Jesse Bongfeldt,-0.43976262958880546,-0.2698972957065648,-0.7500591176980219,-0.46013123491311975,-0.7674356667340495,-0.1349800088805281,-0.31586698122621565,0.4560989510045979,-1.0073792506972692,-1.024521342736508,-0.8735819402894979,-0.9815005229618649,-0.6313436617532403,-0.7607695490058776,-0.5421121109929106,-0.9708575400279251,0.35021973522625305
Jesse Butler,-0.43976262958880546,-1.2479828488444882,-0.7500591176980219,-0.46013123491311975,-0.7674356667340495,0.4594867425590619,-0.31586698122621565,-0.33300217518505304,-0.6833563824092491,-0.5648418827916796,-0.8848896665700232,-0.7204327390763099,-0.6313436617532403,-0.7607695490058776,-0.5421121109929106,-0.5066780297240652,0.35021973522625305
Jesse Forbes,0.2344963768507818,-0.8404472017036868,0.2022346981714576,-0.05407272189320419,-0.5704935681481863,-0.5312911765069214,-0.31586698122621565,0.9821663684643652,-0.7090724830670285,-0.298463529080061,-0.8132740667933622,-0.46785496442280544,-0.4348865934537625,-0.5839527158380821,-0.5051075767110395,-0.6281498816742296,0.35021973522625305
Jesse Lennox,-0.43976262958880546,-1.1664757194163278,1.1545285140409371,-0.05407272189320419,-0.2588279169880339,-0.9276023441333147,-0.31586698122621565,0.061548387909772434,-0.17417758938521766,0.5124581848738928,-0.4438883416295318,0.2792658479976447,-0.04197245685480683,-0.31872746608638886,-0.13506223389232733,0.6170520683548316,0.35021973522625305
Jesse Ronson,-0.43976262958880546,-0.045752689779123994,-0.2739122097632821,-0.05407272189320419,-0.687129179932047,-0.5312911765069215,-0.31586698122621565,-0.33300217518505304,-0.009594545175429717,-0.043871828187540624,-0.3685034997593623,-0.2683397474696171,-0.43488659345376246,-0.4071358826702866,-0.5421121109929106,0.0415618496099465,0.35021973522625305
Jesse Sanders,-0.43976262958880546,-2.7762415256224937,-0.7500591176980219,-0.46013123491311975,-0.7674356667340495,-0.1349800088805281,-0.31586698122621565,0.061548387909772434,-1.1616758546439454,-1.1518171931827683,-1.2580446338273623,-1.2998758691637613,-0.6313436617532403,-0.7607695490058776,-0.5421121109929106,-1.4502787655954938,0.35021973522625305
Jesse Strader,-0.43976262958880546,0.46366686914687777,0.06415209487038315,-0.46013123491311975,-0.19094981504824612,1.053953493998652,-0.31586698122621565,-0.8590695926448203,0.041837656140128965,-0.1263783979212278,-0.2742724474216504,-0.3192798028619205,0.5473987480436266,0.16751882512504884,-0.431098508147297,-0.49559314589591336,0.35021973522625305
Jesse Taylor,-0.43976262958880546,0.7998837780380389,0.6640971988681552,0.758044304146627,0.5776979871994916,-0.1349800088805281,-0.31586698122621565,0.4560989510045979,-0.7759343447772549,-0.9325854507475424,-0.4099651627879555,-0.707697725228234,0.25271314559440994,0.0349062002492022,0.6235307188860324,-0.980556813377558,0.35021973522625305
Jessica Aguilar,-0.43976262958880546,0.9323328633587993,-0.7500591176980219,-0.05407272189320419,-0.3066293972273211,-0.1349800088805281,-0.31586698122621565,-1.3851370101045877,0.7618884745579514,0.33801572315123996,0.34011401382023093,0.14767070490086084,-0.6313436617532403,-0.053502216334695575,-0.5051075767110395,0.08128268332749074,-2.855350225634682
Jessica Andrade,-0.43976262958880546,-0.04575268977912402,0.20223469817145756,-0.46013123491311975,-0.0714461144500282,-0.9276023441333149,-0.31586698122621565,-1.3851370101045877,0.30928510298103434,0.35215970653415773,0.17426736170585802,0.2792658479976447,-0.43488659345376246,-0.5839527158380821,-0.43109850814729694,0.0249345238677187,-2.855350225634682
Jessica Eye,-0.43976262958880546,-0.00499912506504389,0.35460170871057434,-0.46013123491311975,0.8539905429825715,-0.1349800088805281,-0.31586698122621565,-1.122103301374704,1.0190494811357451,1.2149426928921434,0.8828848752854511,1.2301468819873085,0.15448461144467102,0.21172303341699772,-0.3570894395835546,0.7085023599370844,-2.855350225634682
Jessica Penne,-0.43976262958880546,-0.901577548774807,-0.6833985505871584,-0.46013123491311975,-0.3926720616580381,-0.1349800088805281,-0.31586698122621565,-1.3851370101045877,0.10355629771879948,0.6633273409583494,0.13657494077077328,0.6443362449758191,-0.4348865934537625,1.1842156158398731,-0.5051075767110395,0.2780393712771866,-2.855350225634682
Jessica Rakoczy,-0.43976262958880546,0.9527096457158395,-0.46437097293717805,0.1489565346167536,0.3224380827216981,0.4594867425590619,-0.31586698122621565,-0.8590695926448203,-0.3901928349105644,-0.40218607388812483,-0.4891192467516335,-0.48483498288690663,-0.3366580593040236,-0.09770642462664442,-0.20907130245606975,-0.12424953765282537,-2.855350225634682
Jessica-Rose Clark,-0.43976262958880546,0.2598990455764771,0.3355558323931847,-0.46013123491311975,0.33582249718869855,-0.1349800088805281,-0.31586698122621565,-0.8590695926448203,-0.7810775649088108,-0.8170762531203803,-0.9037358770375657,-0.9348054721855868,-0.23842952515428464,-0.05350221633469556,-0.5051075767110395,-0.745464902188837,-2.855350225634682
Jessin Ayari,-0.43976262958880546,-0.9423311134888871,-0.7500591176980219,-0.05407272189320419,-0.6680085878363321,0.26133115874586527,-0.31586698122621565,0.061548387909772434,-0.20503691017455292,0.031562749854687655,-0.45142682581654864,-0.1664596366850102,-0.6313436617532403,-0.3187274660863888,-0.3940939738654257,-0.05635462420539509,0.35021973522625305
Jesus Aguilar,-0.43976262958880546,0.3210293926475973,-0.1310681373828602,1.1641028171665424,-0.038941107887312865,-0.9276023441333149,-0.31586698122621565,-1.122103301374704,-0.5753487596465757,-0.5907725189936954,-0.6398889304919724,-0.6503901629118928,-0.04197245685480683,0.03490620024920221,-0.3570894395835546,0.024010783548706005,0.35021973522625305
Jesus Pinedo,-0.43976262958880546,-0.5144186839910456,0.6783816061061974,-0.46013123491311975,-0.001655953300668922,-0.1349800088805281,-0.31586698122621565,-0.33300217518505304,0.3350012036388138,0.6091087379904978,-0.07073337437219279,0.3620434380101377,0.8420843504928432,-0.09770642462664442,0.2904899103491916,0.7085023599370845,0.35021973522625305
Jhonata Diniz,0.23449637685078184,0.6470579103602384,-0.7500591176980219,-0.46013123491311975,-0.6374156404831884,0.26133115874586527,-0.31586698122621565,2.560368620843667,-0.19475046991144118,-0.41633005727104266,-0.3458880471983114,-0.506060005967033,-0.6313436617532403,-0.7607695490058776,-0.3200849053016834,-0.000930205064635703,0.35021973522625305
Ji Yeon Kim,-0.43976262958880546,-0.4940419016340056,-0.7500591176980219,-0.05407272189320419,-0.06379787761174223,-1.7202246793861014,-0.31586698122621565,-1.122103301374704,1.4922257332388853,1.6534061777625952,0.9281157804075529,1.382967048164219,-0.6313436617532403,-0.6723611324219799,-0.5051075767110395,0.5376104009197431,-2.855350225634682
Jianping Yang,-0.43976262958880546,-1.186852501773368,-0.03583875579591223,-0.46013123491311975,-0.5896141602439011,-0.1349800088805281,-0.31586698122621565,-0.5960358839149367,-0.5136301180679054,-0.09101843946393329,-0.715273772362142,-0.2938097751657688,-0.04197245685480683,0.30013145000089547,-0.5421121109929106,0.7085023599370845,0.35021973522625305
Jim Alers,0.23449637685078184,-0.10688303685024421,0.48792284293230154,-0.05407272189320419,0.5385007734032762,-1.3239135117597083,-0.31586698122621565,-0.5960358839149367,-0.030167425701653233,0.012704105344130573,0.15165190914480722,0.14342570028483556,0.7438558163431045,0.7421735329203841,-0.09805769961045614,0.43045652391427486,0.35021973522625305
Jim Miller,-0.43976262958880546,-0.39215798984880523,0.2022346981714576,0.7580443041466269,-0.5762297457769008,-0.1349800088805281,-0.31586698122621565,-0.33300217518505304,-0.3387606335950057,-0.23717293442075058,-0.5720425728088199,-0.42540491826255256,-0.4348865934537625,-0.6723611324219799,-0.3570894395835545,0.028629485143769322,0.35021973522625305
Jim Wallhead,0.5716258800705755,-1.1257221547022478,-0.7500591176980219,-0.46013123491311975,-0.649844025345403,-1.323913511759708,-0.31586698122621565,0.061548387909772434,0.05726731653479662,0.8919884056488537,-0.28558017370217587,0.5912736872755031,-0.6313436617532403,-0.4955442992541843,-0.431098508147297,0.2761918906391613,0.35021973522625305
Jimi Manuwa,-0.43976262958880546,0.545173998575038,-0.7500591176980219,-0.46013123491311975,-0.4863629629270409,0.6576423263722585,-0.31586698122621565,0.9821663684643652,-0.48277079727857003,-0.46347666854743536,-0.7378892249231926,-0.6673701813759938,-0.6313436617532403,-0.4071358826702866,-0.46810304242916817,-0.5958189705087865,0.35021973522625305
Jimmie Rivera,-0.43976262958880546,-0.24952051334952471,0.06891356394973051,-0.05407272189320419,-0.4576820747834686,-0.1349800088805281,-0.31586698122621565,-0.8590695926448203,0.7516020342948396,1.0405002311694906,0.48334521337355296,0.8778114988572098,-0.04197245685480681,0.21172303341699772,-0.24607583673794098,0.7085023599370844,0.35021973522625305
Jimmy Crute,-0.43976262958880546,0.28027582793351713,0.39269346134535343,-0.46013123491311975,-0.5207800286993276,0.26133115874586527,-0.31586698122621565,0.9821663684643652,-0.647353841488358,-0.722783030567595,-0.715273772362142,-0.7947203198567524,0.15448461144467096,0.03490620024920219,-0.5051075767110395,-1.0807826379904313,0.35021973522625305
Jimmy Flick,-0.43976262958880546,0.30065261029055723,0.27841820344101603,2.3822783562262893,0.6398399115105651,-0.1349800088805281,-0.31586698122621565,-1.122103301374704,-0.6267809609621345,-0.7133537083123164,-0.5343501518737351,-0.6970852136881708,0.7438558163431045,0.9189903660881799,-0.46810304242916817,0.22538617309346518,0.35021973522625305
Jimmy Quinlan,-0.43976262958880546,1.5028827693559215,-0.03583875579591223,-0.46013123491311975,0.19050599726126555,1.053953493998652,-0.31586698122621565,0.4560989510045979,-0.9456606091185987,-1.0528093095023436,-1.0997364659000064,-1.2107307722272302,-0.04197245685480683,0.30013145000089547,-0.5421121109929106,-1.2258098680754184,0.35021973522625305
Jimy Hettes,-0.43976262958880546,1.5843898987840817,0.2784182034410161,0.3519857911267114,0.00886037235197427,0.26133115874586527,-0.31586698122621565,-0.5960358839149367,-0.6473538414883581,-0.7840736252269055,-0.6248119621179385,-0.7862303106247017,0.15448461144467096,0.21172303341699772,-0.5051075767110395,-0.3870536584119262,0.35021973522625305
Jin Soo Son,-0.43976262958880546,-0.5449838575266057,0.02129887315625656,-0.46013123491311975,-0.041809196701670125,-0.1349800088805281,-0.31586698122621565,-0.8590695926448203,1.1990621857402006,1.7759873670812163,0.6529611075814343,1.457254628944661,0.25271314559440994,0.830581949504282,-0.3200849053016834,0.7085023599370845,0.35021973522625305
